C:\Users\NCEPU\Documents\Visual Studio 2015\Projects\ImportData\ImportData\¹øÂ¯Ğ§ÂÊ01.csv
file	line	process	state
1/1	29025	65%	faild
1/1	29026	65%	faild
1/1	29027	65%	faild
1/1	29028	65%	faild
1/1	29029	65%	faild
1/1	29030	65%	faild
1/1	29031	65%	faild
1/1	29032	65%	faild
1/1	29033	65%	faild
1/1	29034	65%	faild
1/1	29035	65%	faild
1/1	29036	65%	faild
1/1	29037	65%	faild
1/1	29038	65%	faild
1/1	29039	65%	faild
1/1	29040	65%	faild
1/1	29041	65%	faild
1/1	29042	65%	faild
1/1	29043	65%	faild
1/1	29044	65%	faild
1/1	29045	65%	faild
1/1	29046	65%	faild
1/1	29047	65%	faild
1/1	29048	65%	faild
1/1	29049	65%	faild
1/1	29050	65%	faild
1/1	29051	65%	faild
1/1	29052	65%	faild
1/1	29053	65%	faild
1/1	29054	65%	faild
1/1	29055	65%	faild
1/1	29056	65%	faild
1/1	29057	65%	faild
1/1	29058	65%	faild
1/1	29059	65%	faild
1/1	29060	65%	faild
1/1	29061	65%	faild
1/1	29062	65%	faild
1/1	29063	65%	faild
1/1	29064	65%	faild
1/1	29065	65%	faild
1/1	29066	65%	faild
1/1	29067	65%	faild
1/1	29068	65%	faild
1/1	29069	65%	faild
1/1	29070	65%	faild
1/1	29071	65%	faild
1/1	29072	65%	faild
1/1	29073	65%	faild
1/1	29074	65%	faild
1/1	29075	65%	faild
1/1	29076	65%	faild
1/1	29077	65%	faild
1/1	29078	65%	faild
1/1	29079	65%	faild
1/1	29080	65%	faild
1/1	29081	65%	faild
1/1	29082	65%	faild
1/1	29083	65%	faild
1/1	29084	65%	faild
1/1	29085	65%	faild
1/1	29086	65%	faild
1/1	29087	65%	faild
1/1	29088	65%	faild
1/1	29089	65%	faild
1/1	29090	65%	faild
1/1	29091	65%	faild
1/1	29092	65%	faild
1/1	29093	65%	faild
1/1	29094	65%	faild
1/1	29095	65%	faild
1/1	29096	65%	faild
1/1	29097	65%	faild
1/1	29098	65%	faild
1/1	29099	65%	faild
1/1	29100	65%	faild
1/1	29101	65%	faild
1/1	29102	65%	faild
1/1	29103	65%	faild
1/1	29104	65%	faild
1/1	29105	65%	faild
1/1	29106	65%	faild
1/1	29107	65%	faild
1/1	29108	65%	faild
1/1	29109	65%	faild
1/1	29110	65%	faild
1/1	29111	65%	faild
1/1	29112	65%	faild
1/1	29113	65%	faild
1/1	29114	65%	faild
1/1	29115	65%	faild
1/1	29116	65%	faild
1/1	29117	65%	faild
1/1	29118	65%	faild
1/1	29119	65%	faild
1/1	29120	65%	faild
1/1	29121	65%	faild
1/1	29122	65%	faild
1/1	29123	65%	faild
1/1	29124	65%	faild
1/1	29125	65%	faild
1/1	29126	65%	faild
1/1	29127	65%	faild
1/1	29128	65%	faild
1/1	29129	65%	faild
1/1	29130	65%	faild
1/1	29131	65%	faild
1/1	29132	65%	faild
1/1	29133	65%	faild
1/1	29134	65%	faild
1/1	29135	65%	faild
1/1	29136	65%	faild
1/1	29137	65%	faild
1/1	29138	65%	faild
1/1	29139	65%	faild
1/1	29140	65%	faild
1/1	29141	65%	faild
1/1	29142	65%	faild
1/1	29143	65%	faild
1/1	29144	65%	faild
1/1	29145	65%	faild
1/1	29146	65%	faild
1/1	29147	65%	faild
1/1	29148	65%	faild
1/1	29149	65%	faild
1/1	29150	65%	faild
1/1	29151	65%	faild
1/1	29152	65%	faild
1/1	29153	65%	faild
1/1	29154	65%	faild
1/1	29155	65%	faild
1/1	29156	65%	faild
1/1	29157	65%	faild
1/1	29158	65%	faild
1/1	29159	65%	faild
1/1	29160	65%	faild
1/1	29161	65%	faild
1/1	29162	65%	faild
1/1	29163	65%	faild
1/1	29164	65%	faild
1/1	29165	65%	faild
1/1	29166	65%	faild
1/1	29167	65%	faild
1/1	29168	65%	faild
1/1	29169	65%	faild
1/1	29170	65%	faild
1/1	29171	65%	faild
1/1	29172	65%	faild
1/1	29173	65%	faild
1/1	29174	65%	faild
1/1	29175	65%	faild
1/1	29176	65%	faild
1/1	29177	65%	faild
1/1	29178	65%	faild
1/1	29179	65%	faild
1/1	29180	65%	faild
1/1	29181	65%	faild
1/1	29182	65%	faild
1/1	29183	65%	faild
1/1	29184	65%	faild
1/1	29185	65%	faild
1/1	29186	65%	faild
1/1	29187	65%	faild
1/1	29188	65%	faild
1/1	29189	65%	faild
1/1	29190	65%	faild
1/1	29191	65%	faild
1/1	29192	65%	faild
1/1	29193	65%	faild
1/1	29194	65%	faild
1/1	29195	65%	faild
1/1	29196	65%	faild
1/1	29197	65%	faild
1/1	29198	65%	faild
1/1	29199	65%	faild
1/1	29200	65%	faild
1/1	29201	65%	faild
1/1	29202	65%	faild
1/1	29203	65%	faild
1/1	29204	65%	faild
1/1	29205	65%	faild
1/1	29206	65%	faild
1/1	29207	65%	faild
1/1	29208	65%	faild
1/1	29209	65%	faild
1/1	29210	65%	faild
1/1	29211	65%	faild
1/1	29212	65%	faild
1/1	29213	65%	faild
1/1	29214	65%	faild
1/1	29215	65%	faild
1/1	29216	65%	faild
1/1	29217	65%	faild
1/1	29218	65%	faild
1/1	29219	65%	faild
1/1	29220	65%	faild
1/1	29221	65%	faild
1/1	29222	65%	faild
1/1	29223	65%	faild
1/1	29224	65%	faild
1/1	29225	65%	faild
1/1	29226	65%	faild
1/1	29227	65%	faild
1/1	29228	65%	faild
1/1	29229	65%	faild
1/1	29230	65%	faild
1/1	29231	65%	faild
1/1	29232	65%	faild
1/1	29233	65%	faild
1/1	29234	65%	faild
1/1	29235	65%	faild
1/1	29236	65%	faild
1/1	29237	65%	faild
1/1	29238	65%	faild
1/1	29239	65%	faild
1/1	29240	65%	faild
1/1	29241	65%	faild
1/1	29242	66%	faild
1/1	29243	66%	faild
1/1	29244	66%	faild
1/1	29245	66%	faild
1/1	29246	66%	faild
1/1	29247	66%	faild
1/1	29248	66%	faild
1/1	29249	66%	faild
1/1	29250	66%	faild
1/1	29251	66%	faild
1/1	29252	66%	faild
1/1	29253	66%	faild
1/1	29254	66%	faild
1/1	29255	66%	faild
1/1	29256	66%	faild
1/1	29257	66%	faild
1/1	29258	66%	faild
1/1	29259	66%	faild
1/1	29260	66%	faild
1/1	29261	66%	faild
1/1	29262	66%	faild
1/1	29263	66%	faild
1/1	29264	66%	faild
1/1	29265	66%	faild
1/1	29266	66%	faild
1/1	29267	66%	faild
1/1	29268	66%	faild
1/1	29269	66%	faild
1/1	29270	66%	faild
1/1	29271	66%	faild
1/1	29272	66%	faild
1/1	29273	66%	faild
1/1	29274	66%	faild
1/1	29275	66%	faild
1/1	29276	66%	faild
1/1	29277	66%	faild
1/1	29278	66%	faild
1/1	29279	66%	faild
1/1	29280	66%	faild
1/1	29281	66%	faild
1/1	29282	66%	faild
1/1	29283	66%	faild
1/1	29284	66%	faild
1/1	29285	66%	faild
1/1	29286	66%	faild
1/1	29287	66%	faild
1/1	29288	66%	faild
1/1	29289	66%	faild
1/1	29290	66%	faild
1/1	29291	66%	faild
1/1	29292	66%	faild
1/1	29293	66%	faild
1/1	29294	66%	faild
1/1	29295	66%	faild
1/1	29296	66%	faild
1/1	29297	66%	faild
1/1	29298	66%	faild
1/1	29299	66%	faild
1/1	29300	66%	faild
1/1	29301	66%	faild
1/1	29302	66%	faild
1/1	29303	66%	faild
1/1	29304	66%	faild
1/1	29305	66%	faild
1/1	29306	66%	faild
1/1	29307	66%	faild
1/1	29308	66%	faild
1/1	29309	66%	faild
1/1	29310	66%	faild
1/1	29311	66%	faild
1/1	29312	66%	faild
1/1	29313	66%	faild
1/1	29314	66%	faild
1/1	29315	66%	faild
1/1	29316	66%	faild
1/1	29317	66%	faild
1/1	29318	66%	faild
1/1	29319	66%	faild
1/1	29320	66%	faild
1/1	29321	66%	faild
1/1	29322	66%	faild
1/1	29323	66%	faild
1/1	29324	66%	faild
1/1	29325	66%	faild
1/1	29326	66%	faild
1/1	29327	66%	faild
1/1	29328	66%	faild
1/1	29329	66%	faild
1/1	29330	66%	faild
1/1	29331	66%	faild
1/1	29332	66%	faild
1/1	29333	66%	faild
1/1	29334	66%	faild
1/1	29335	66%	faild
1/1	29336	66%	faild
1/1	29337	66%	faild
1/1	29338	66%	faild
1/1	29339	66%	faild
1/1	29340	66%	faild
1/1	29341	66%	faild
1/1	29342	66%	faild
1/1	29343	66%	faild
1/1	29344	66%	faild
1/1	29345	66%	faild
1/1	29346	66%	faild
1/1	29347	66%	faild
1/1	29348	66%	faild
1/1	29349	66%	faild
1/1	29350	66%	faild
1/1	29351	66%	faild
1/1	29352	66%	faild
1/1	29353	66%	faild
1/1	29354	66%	faild
1/1	29355	66%	faild
1/1	29356	66%	faild
1/1	29357	66%	faild
1/1	29358	66%	faild
1/1	29359	66%	faild
1/1	29360	66%	faild
1/1	29361	66%	faild
1/1	29362	66%	faild
1/1	29363	66%	faild
1/1	29364	66%	faild
1/1	29365	66%	faild
1/1	29366	66%	faild
1/1	29367	66%	faild
1/1	29368	66%	faild
1/1	29369	66%	faild
1/1	29370	66%	faild
1/1	29371	66%	faild
1/1	29372	66%	faild
1/1	29373	66%	faild
1/1	29374	66%	faild
1/1	29375	66%	faild
1/1	29376	66%	faild
1/1	29377	66%	faild
1/1	29378	66%	faild
1/1	29379	66%	faild
1/1	29380	66%	faild
1/1	29381	66%	faild
1/1	29382	66%	faild
1/1	29383	66%	faild
1/1	29384	66%	faild
1/1	29385	66%	faild
1/1	29386	66%	faild
1/1	29387	66%	faild
1/1	29388	66%	faild
1/1	29389	66%	faild
1/1	29390	66%	faild
1/1	29391	66%	faild
1/1	29392	66%	faild
1/1	29393	66%	faild
1/1	29394	66%	faild
1/1	29395	66%	faild
1/1	29396	66%	faild
1/1	29397	66%	faild
1/1	29398	66%	faild
1/1	29399	66%	faild
1/1	29400	66%	faild
1/1	29401	66%	faild
1/1	29402	66%	faild
1/1	29403	66%	faild
1/1	29404	66%	faild
1/1	29405	66%	faild
1/1	29406	66%	faild
1/1	29407	66%	faild
1/1	29408	66%	faild
1/1	29409	66%	faild
1/1	29410	66%	faild
1/1	29411	66%	faild
1/1	29412	66%	faild
1/1	29413	66%	faild
1/1	29414	66%	faild
1/1	29415	66%	faild
1/1	29416	66%	faild
1/1	29417	66%	faild
1/1	29418	66%	faild
1/1	29419	66%	faild
1/1	29420	66%	faild
1/1	29421	66%	faild
1/1	29422	66%	faild
1/1	29423	66%	faild
1/1	29424	66%	faild
1/1	29425	66%	faild
1/1	29426	66%	faild
1/1	29427	66%	faild
1/1	29428	66%	faild
1/1	29429	66%	faild
1/1	29430	66%	faild
1/1	29431	66%	faild
1/1	29432	66%	faild
1/1	29433	66%	faild
1/1	29434	66%	faild
1/1	29435	66%	faild
1/1	29436	66%	faild
1/1	29437	66%	faild
1/1	29438	66%	faild
1/1	29439	66%	faild
1/1	29440	66%	faild
1/1	29441	66%	faild
1/1	29442	66%	faild
1/1	29443	66%	faild
1/1	29444	66%	faild
1/1	29445	66%	faild
1/1	29446	66%	faild
1/1	29447	66%	faild
1/1	29448	66%	faild
1/1	29449	66%	faild
1/1	29450	66%	faild
1/1	29451	66%	faild
1/1	29452	66%	faild
1/1	29453	66%	faild
1/1	29454	66%	faild
1/1	29455	66%	faild
1/1	29456	66%	faild
1/1	29457	66%	faild
1/1	29458	66%	faild
1/1	29459	66%	faild
1/1	29460	66%	faild
1/1	29461	66%	faild
1/1	29462	66%	faild
1/1	29463	66%	faild
1/1	29464	66%	faild
1/1	29465	66%	faild
1/1	29466	66%	faild
1/1	29467	66%	faild
1/1	29468	66%	faild
1/1	29469	66%	faild
1/1	29470	66%	faild
1/1	29471	66%	faild
1/1	29472	66%	faild
1/1	29473	66%	faild
1/1	29474	66%	faild
1/1	29475	66%	faild
1/1	29476	66%	faild
1/1	29477	66%	faild
1/1	29478	66%	faild
1/1	29479	66%	faild
1/1	29480	66%	faild
1/1	29481	66%	faild
1/1	29482	66%	faild
1/1	29483	66%	faild
1/1	29484	66%	faild
1/1	29485	66%	faild
1/1	29486	66%	faild
1/1	29487	66%	faild
1/1	29488	66%	faild
1/1	29489	66%	faild
1/1	29490	66%	faild
1/1	29491	66%	faild
1/1	29492	66%	faild
1/1	29493	66%	faild
1/1	29494	66%	faild
1/1	29495	66%	faild
1/1	29496	66%	faild
1/1	29497	66%	faild
1/1	29498	66%	faild
1/1	29499	66%	faild
1/1	29500	66%	faild
1/1	29501	66%	faild
1/1	29502	66%	faild
1/1	29503	66%	faild
1/1	29504	66%	faild
1/1	29505	66%	faild
1/1	29506	66%	faild
1/1	29507	66%	faild
1/1	29508	66%	faild
1/1	29509	66%	faild
1/1	29510	66%	faild
1/1	29511	66%	faild
1/1	29512	66%	faild
1/1	29513	66%	faild
1/1	29514	66%	faild
1/1	29515	66%	faild
1/1	29516	66%	faild
1/1	29517	66%	faild
1/1	29518	66%	faild
1/1	29519	66%	faild
1/1	29520	66%	faild
1/1	29521	66%	faild
1/1	29522	66%	faild
1/1	29523	66%	faild
1/1	29524	66%	faild
1/1	29525	66%	faild
1/1	29526	66%	faild
1/1	29527	66%	faild
1/1	29528	66%	faild
1/1	29529	66%	faild
1/1	29530	66%	faild
1/1	29531	66%	faild
1/1	29532	66%	faild
1/1	29533	66%	faild
1/1	29534	66%	faild
1/1	29535	66%	faild
1/1	29536	66%	faild
1/1	29537	66%	faild
1/1	29538	66%	faild
1/1	29539	66%	faild
1/1	29540	66%	faild
1/1	29541	66%	faild
1/1	29542	66%	faild
1/1	29543	66%	faild
1/1	29544	66%	faild
1/1	29545	66%	faild
1/1	29546	66%	faild
1/1	29547	66%	faild
1/1	29548	66%	faild
1/1	29549	66%	faild
1/1	29550	66%	faild
1/1	29551	66%	faild
1/1	29552	66%	faild
1/1	29553	66%	faild
1/1	29554	66%	faild
1/1	29555	66%	faild
1/1	29556	66%	faild
1/1	29557	66%	faild
1/1	29558	66%	faild
1/1	29559	66%	faild
1/1	29560	66%	faild
1/1	29561	66%	faild
1/1	29562	66%	faild
1/1	29563	66%	faild
1/1	29564	66%	faild
1/1	29565	66%	faild
1/1	29566	66%	faild
1/1	29567	66%	faild
1/1	29568	66%	faild
1/1	29569	66%	faild
1/1	29570	66%	faild
1/1	29571	66%	faild
1/1	29572	66%	faild
1/1	29573	66%	faild
1/1	29574	66%	faild
1/1	29575	66%	faild
1/1	29576	66%	faild
1/1	29577	66%	faild
1/1	29578	66%	faild
1/1	29579	66%	faild
1/1	29580	66%	faild
1/1	29581	66%	faild
1/1	29582	66%	faild
1/1	29583	66%	faild
1/1	29584	66%	faild
1/1	29585	66%	faild
1/1	29586	66%	faild
1/1	29587	66%	faild
1/1	29588	66%	faild
1/1	29589	66%	faild
1/1	29590	66%	faild
1/1	29591	66%	faild
1/1	29592	66%	faild
1/1	29593	66%	faild
1/1	29594	66%	faild
1/1	29595	66%	faild
1/1	29596	66%	faild
1/1	29597	66%	faild
1/1	29598	66%	faild
1/1	29599	66%	faild
1/1	29600	66%	faild
1/1	29601	66%	faild
1/1	29602	66%	faild
1/1	29603	66%	faild
1/1	29604	66%	faild
1/1	29605	66%	faild
1/1	29606	66%	faild
1/1	29607	66%	faild
1/1	29608	66%	faild
1/1	29609	66%	faild
1/1	29610	66%	faild
1/1	29611	66%	faild
1/1	29612	66%	faild
1/1	29613	66%	faild
1/1	29614	66%	faild
1/1	29615	66%	faild
1/1	29616	66%	faild
1/1	29617	66%	faild
1/1	29618	66%	faild
1/1	29619	66%	faild
1/1	29620	66%	faild
1/1	29621	66%	faild
1/1	29622	66%	faild
1/1	29623	66%	faild
1/1	29624	66%	faild
1/1	29625	66%	faild
1/1	29626	66%	faild
1/1	29627	66%	faild
1/1	29628	66%	faild
1/1	29629	66%	faild
1/1	29630	66%	faild
1/1	29631	66%	faild
1/1	29632	66%	faild
1/1	29633	66%	faild
1/1	29634	66%	faild
1/1	29635	66%	faild
1/1	29636	66%	faild
1/1	29637	66%	faild
1/1	29638	66%	faild
1/1	29639	66%	faild
1/1	29640	66%	faild
1/1	29641	66%	faild
1/1	29642	66%	faild
1/1	29643	66%	faild
1/1	29644	66%	faild
1/1	29645	66%	faild
1/1	29646	66%	faild
1/1	29647	66%	faild
1/1	29648	66%	faild
1/1	29649	66%	faild
1/1	29650	66%	faild
1/1	29651	66%	faild
1/1	29652	66%	faild
1/1	29653	66%	faild
1/1	29654	66%	faild
1/1	29655	66%	faild
1/1	29656	66%	faild
1/1	29657	66%	faild
1/1	29658	66%	faild
1/1	29659	66%	faild
1/1	29660	66%	faild
1/1	29661	66%	faild
1/1	29662	66%	faild
1/1	29663	66%	faild
1/1	29664	66%	faild
1/1	29665	66%	faild
1/1	29666	66%	faild
1/1	29667	66%	faild
1/1	29668	66%	faild
1/1	29669	66%	faild
1/1	29670	66%	faild
1/1	29671	66%	faild
1/1	29672	66%	faild
1/1	29673	66%	faild
1/1	29674	66%	faild
1/1	29675	66%	faild
1/1	29676	66%	faild
1/1	29677	66%	faild
1/1	29678	66%	faild
1/1	29679	66%	faild
1/1	29680	66%	faild
1/1	29681	66%	faild
1/1	29682	66%	faild
1/1	29683	66%	faild
1/1	29684	66%	faild
1/1	29685	66%	faild
1/1	29686	66%	faild
1/1	29687	66%	faild
1/1	29688	66%	faild
1/1	29689	67%	faild
1/1	29690	67%	faild
1/1	29691	67%	faild
1/1	29692	67%	faild
1/1	29693	67%	faild
1/1	29694	67%	faild
1/1	29695	67%	faild
1/1	29696	67%	faild
1/1	29697	67%	faild
1/1	29698	67%	faild
1/1	29699	67%	faild
1/1	29700	67%	faild
1/1	29701	67%	faild
1/1	29702	67%	faild
1/1	29703	67%	faild
1/1	29704	67%	faild
1/1	29705	67%	faild
1/1	29706	67%	faild
1/1	29707	67%	faild
1/1	29708	67%	faild
1/1	29709	67%	faild
1/1	29710	67%	faild
1/1	29711	67%	faild
1/1	29712	67%	faild
1/1	29713	67%	faild
1/1	29714	67%	faild
1/1	29715	67%	faild
1/1	29716	67%	faild
1/1	29717	67%	faild
1/1	29718	67%	faild
1/1	29719	67%	faild
1/1	29720	67%	faild
1/1	29721	67%	faild
1/1	29722	67%	faild
1/1	29723	67%	faild
1/1	29724	67%	faild
1/1	29725	67%	faild
1/1	29726	67%	faild
1/1	29727	67%	faild
1/1	29728	67%	faild
1/1	29729	67%	faild
1/1	29730	67%	faild
1/1	29731	67%	faild
1/1	29732	67%	faild
1/1	29733	67%	faild
1/1	29734	67%	faild
1/1	29735	67%	faild
1/1	29736	67%	faild
1/1	29737	67%	faild
1/1	29738	67%	faild
1/1	29739	67%	faild
1/1	29740	67%	faild
1/1	29741	67%	faild
1/1	29742	67%	faild
1/1	29743	67%	faild
1/1	29744	67%	faild
1/1	29745	67%	faild
1/1	29746	67%	faild
1/1	29747	67%	faild
1/1	29748	67%	faild
1/1	29749	67%	faild
1/1	29750	67%	faild
1/1	29751	67%	faild
1/1	29752	67%	faild
1/1	29753	67%	faild
1/1	29754	67%	faild
1/1	29755	67%	faild
1/1	29756	67%	faild
1/1	29757	67%	faild
1/1	29758	67%	faild
1/1	29759	67%	faild
1/1	29760	67%	faild
1/1	29761	67%	faild
1/1	29762	67%	faild
1/1	29763	67%	faild
1/1	29764	67%	faild
1/1	29765	67%	faild
1/1	29766	67%	faild
1/1	29767	67%	faild
1/1	29768	67%	faild
1/1	29769	67%	faild
1/1	29770	67%	faild
1/1	29771	67%	faild
1/1	29772	67%	faild
1/1	29773	67%	faild
1/1	29774	67%	faild
1/1	29775	67%	faild
1/1	29776	67%	faild
1/1	29777	67%	faild
1/1	29778	67%	faild
1/1	29779	67%	faild
1/1	29780	67%	faild
1/1	29781	67%	faild
1/1	29782	67%	faild
1/1	29783	67%	faild
1/1	29784	67%	faild
1/1	29785	67%	faild
1/1	29786	67%	faild
1/1	29787	67%	faild
1/1	29788	67%	faild
1/1	29789	67%	faild
1/1	29790	67%	faild
1/1	29791	67%	faild
1/1	29792	67%	faild
1/1	29793	67%	faild
1/1	29794	67%	faild
1/1	29795	67%	faild
1/1	29796	67%	faild
1/1	29797	67%	faild
1/1	29798	67%	faild
1/1	29799	67%	faild
1/1	29800	67%	faild
1/1	29801	67%	faild
1/1	29802	67%	faild
1/1	29803	67%	faild
1/1	29804	67%	faild
1/1	29805	67%	faild
1/1	29806	67%	faild
1/1	29807	67%	faild
1/1	29808	67%	faild
1/1	29809	67%	faild
1/1	29810	67%	faild
1/1	29811	67%	faild
1/1	29812	67%	faild
1/1	29813	67%	faild
1/1	29814	67%	faild
1/1	29815	67%	faild
1/1	29816	67%	faild
1/1	29817	67%	faild
1/1	29818	67%	faild
1/1	29819	67%	faild
1/1	29820	67%	faild
1/1	29821	67%	faild
1/1	29822	67%	faild
1/1	29823	67%	faild
1/1	29824	67%	faild
1/1	29825	67%	faild
1/1	29826	67%	faild
1/1	29827	67%	faild
1/1	29828	67%	faild
1/1	29829	67%	faild
1/1	29830	67%	faild
1/1	29831	67%	faild
1/1	29832	67%	faild
1/1	29833	67%	faild
1/1	29834	67%	faild
1/1	29835	67%	faild
1/1	29836	67%	faild
1/1	29837	67%	faild
1/1	29838	67%	faild
1/1	29839	67%	faild
1/1	29840	67%	faild
1/1	29841	67%	faild
1/1	29842	67%	faild
1/1	29843	67%	faild
1/1	29844	67%	faild
1/1	29845	67%	faild
1/1	29846	67%	faild
1/1	29847	67%	faild
1/1	29848	67%	faild
1/1	29849	67%	faild
1/1	29850	67%	faild
1/1	29851	67%	faild
1/1	29852	67%	faild
1/1	29853	67%	faild
1/1	29854	67%	faild
1/1	29855	67%	faild
1/1	29856	67%	faild
1/1	29857	67%	faild
1/1	29858	67%	faild
1/1	29859	67%	faild
1/1	29860	67%	faild
1/1	29861	67%	faild
1/1	29862	67%	faild
1/1	29863	67%	faild
1/1	29864	67%	faild
1/1	29865	67%	faild
1/1	29866	67%	faild
1/1	29867	67%	faild
1/1	29868	67%	faild
1/1	29869	67%	faild
1/1	29870	67%	faild
1/1	29871	67%	faild
1/1	29872	67%	faild
1/1	29873	67%	faild
1/1	29874	67%	faild
1/1	29875	67%	faild
1/1	29876	67%	faild
1/1	29877	67%	faild
1/1	29878	67%	faild
1/1	29879	67%	faild
1/1	29880	67%	faild
1/1	29881	67%	faild
1/1	29882	67%	faild
1/1	29883	67%	faild
1/1	29884	67%	faild
1/1	29885	67%	faild
1/1	29886	67%	faild
1/1	29887	67%	faild
1/1	29888	67%	faild
1/1	29889	67%	faild
1/1	29890	67%	faild
1/1	29891	67%	faild
1/1	29892	67%	faild
1/1	29893	67%	faild
1/1	29894	67%	faild
1/1	29895	67%	faild
1/1	29896	67%	faild
1/1	29897	67%	faild
1/1	29898	67%	faild
1/1	29899	67%	faild
1/1	29900	67%	faild
1/1	29901	67%	faild
1/1	29902	67%	faild
1/1	29903	67%	faild
1/1	29904	67%	faild
1/1	29905	67%	faild
1/1	29906	67%	faild
1/1	29907	67%	faild
1/1	29908	67%	faild
1/1	29909	67%	faild
1/1	29910	67%	faild
1/1	29911	67%	faild
1/1	29912	67%	faild
1/1	29913	67%	faild
1/1	29914	67%	faild
1/1	29915	67%	faild
1/1	29916	67%	faild
1/1	29917	67%	faild
1/1	29918	67%	faild
1/1	29919	67%	faild
1/1	29920	67%	faild
1/1	29921	67%	faild
1/1	29922	67%	faild
1/1	29923	67%	faild
1/1	29924	67%	faild
1/1	29925	67%	faild
1/1	29926	67%	faild
1/1	29927	67%	faild
1/1	29928	67%	faild
1/1	29929	67%	faild
1/1	29930	67%	faild
1/1	29931	67%	faild
1/1	29932	67%	faild
1/1	29933	67%	faild
1/1	29934	67%	faild
1/1	29935	67%	faild
1/1	29936	67%	faild
1/1	29937	67%	faild
1/1	29938	67%	faild
1/1	29939	67%	faild
1/1	29940	67%	faild
1/1	29941	67%	faild
1/1	29942	67%	faild
1/1	29943	67%	faild
1/1	29944	67%	faild
1/1	29945	67%	faild
1/1	29946	67%	faild
1/1	29947	67%	faild
1/1	29948	67%	faild
1/1	29949	67%	faild
1/1	29950	67%	faild
1/1	29951	67%	faild
1/1	29952	67%	faild
1/1	29953	67%	faild
1/1	29954	67%	faild
1/1	29955	67%	faild
1/1	29956	67%	faild
1/1	29957	67%	faild
1/1	29958	67%	faild
1/1	29959	67%	faild
1/1	29960	67%	faild
1/1	29961	67%	faild
1/1	29962	67%	faild
1/1	29963	67%	faild
1/1	29964	67%	faild
1/1	29965	67%	faild
1/1	29966	67%	faild
1/1	29967	67%	faild
1/1	29968	67%	faild
1/1	29969	67%	faild
1/1	29970	67%	faild
1/1	29971	67%	faild
1/1	29972	67%	faild
1/1	29973	67%	faild
1/1	29974	67%	faild
1/1	29975	67%	faild
1/1	29976	67%	faild
1/1	29977	67%	faild
1/1	29978	67%	faild
1/1	29979	67%	faild
1/1	29980	67%	faild
1/1	29981	67%	faild
1/1	29982	67%	faild
1/1	29983	67%	faild
1/1	29984	67%	faild
1/1	29985	67%	faild
1/1	29986	67%	faild
1/1	29987	67%	faild
1/1	29988	67%	faild
1/1	29989	67%	faild
1/1	29990	67%	faild
1/1	29991	67%	faild
1/1	29992	67%	faild
1/1	29993	67%	faild
1/1	29994	67%	faild
1/1	29995	67%	faild
1/1	29996	67%	faild
1/1	29997	67%	faild
1/1	29998	67%	faild
1/1	29999	67%	faild
1/1	30000	67%	faild
1/1	30001	67%	faild
1/1	30002	67%	faild
1/1	30003	67%	faild
1/1	30004	67%	faild
1/1	30005	67%	faild
1/1	30006	67%	faild
1/1	30007	67%	faild
1/1	30008	67%	faild
1/1	30009	67%	faild
1/1	30010	67%	faild
1/1	30011	67%	faild
1/1	30012	67%	faild
1/1	30013	67%	faild
1/1	30014	67%	faild
1/1	30015	67%	faild
1/1	30016	67%	faild
1/1	30017	67%	faild
1/1	30018	67%	faild
1/1	30019	67%	faild
1/1	30020	67%	faild
1/1	30021	67%	faild
1/1	30022	67%	faild
1/1	30023	67%	faild
1/1	30024	67%	faild
1/1	30025	67%	faild
1/1	30026	67%	faild
1/1	30027	67%	faild
1/1	30028	67%	faild
1/1	30029	67%	faild
1/1	30030	67%	faild
1/1	30031	67%	faild
1/1	30032	67%	faild
1/1	30033	67%	faild
1/1	30034	67%	faild
1/1	30035	67%	faild
1/1	30036	67%	faild
1/1	30037	67%	faild
1/1	30038	67%	faild
1/1	30039	67%	faild
1/1	30040	67%	faild
1/1	30041	67%	faild
1/1	30042	67%	faild
1/1	30043	67%	faild
1/1	30044	67%	faild
1/1	30045	67%	faild
1/1	30046	67%	faild
1/1	30047	67%	faild
1/1	30048	67%	faild
1/1	30049	67%	faild
1/1	30050	67%	faild
1/1	30051	67%	faild
1/1	30052	67%	faild
1/1	30053	67%	faild
1/1	30054	67%	faild
1/1	30055	67%	faild
1/1	30056	67%	faild
1/1	30057	67%	faild
1/1	30058	67%	faild
1/1	30059	67%	faild
1/1	30060	67%	faild
1/1	30061	67%	faild
1/1	30062	67%	faild
1/1	30063	67%	faild
1/1	30064	67%	faild
1/1	30065	67%	faild
1/1	30066	67%	faild
1/1	30067	67%	faild
1/1	30068	67%	faild
1/1	30069	67%	faild
1/1	30070	67%	faild
1/1	30071	67%	faild
1/1	30072	67%	faild
1/1	30073	67%	faild
1/1	30074	67%	faild
1/1	30075	67%	faild
1/1	30076	67%	faild
1/1	30077	67%	faild
1/1	30078	67%	faild
1/1	30079	67%	faild
1/1	30080	67%	faild
1/1	30081	67%	faild
1/1	30082	67%	faild
1/1	30083	67%	faild
1/1	30084	67%	faild
1/1	30085	67%	faild
1/1	30086	67%	faild
1/1	30087	67%	faild
1/1	30088	67%	faild
1/1	30089	67%	faild
1/1	30090	67%	faild
1/1	30091	67%	faild
1/1	30092	67%	faild
1/1	30093	67%	faild
1/1	30094	67%	faild
1/1	30095	67%	faild
